Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
1430516645227,8173,Login POST,200,OK,Thread Group 1-8,text,true,47877,70,70,5074
1430516650969,2461,Login Page,200,OK,Thread Group 1-43,text,true,2375,70,70,2461
1430516645486,7959,Login POST,200,OK,Thread Group 1-13,text,true,47880,70,70,4899
1430516651002,2454,Load random friend,200,OK,Thread Group 1-69,text,true,1823,70,70,2453
1430516651024,2446,Login Page,200,OK,Thread Group 1-26,text,true,2375,70,70,2446
1430516651086,2397,Login Page,200,OK,Thread Group 1-37,text,true,2375,70,70,2396
1430516651110,2397,Load random friend,200,OK,Thread Group 1-63,text,true,1837,70,70,2397
1430516651141,2374,Login Page,200,OK,Thread Group 1-33,text,true,2375,70,70,2374
1430516651174,2349,Login Page,200,OK,Thread Group 1-36,text,true,2375,70,70,2349
1430516651196,2330,Login Page,200,OK,Thread Group 1-39,text,true,2375,70,70,2330
1430516651292,2295,Login Page,200,OK,Thread Group 1-41,text,true,2375,70,70,2295
1430516651256,2348,Load random friend,200,OK,Thread Group 1-68,text,true,1828,70,70,2348
1430516645936,7685,Login POST,200,OK,Thread Group 1-11,text,true,47828,70,70,4846
1430516651535,2099,Load random friend,200,OK,Thread Group 1-70,text,true,1834,70,70,2099
1430516651578,2074,Login Page,200,OK,Thread Group 1-35,text,true,2375,70,70,2074
1430516651650,2037,Load random friend,200,OK,Thread Group 1-67,text,true,1830,70,70,2037
1430516651668,2037,Login Page,200,OK,Thread Group 1-45,text,true,2375,70,70,2037
1430516651691,2073,Login Page,200,OK,Thread Group 1-42,text,true,2375,70,70,2073
1430516646615,7180,Login POST,200,OK,Thread Group 1-2,text,true,47810,70,70,4351
1430516651750,2066,Login Page,200,OK,Thread Group 1-38,text,true,2375,70,70,2066
1430516651763,2088,Load random friend,200,OK,Thread Group 1-1,text,true,1829,70,70,2088
1430516651798,2086,Login Page,200,OK,Thread Group 1-40,text,true,2375,70,70,2086
1430516651812,2100,Login Page,200,OK,Thread Group 1-44,text,true,2375,70,70,2099
1430516651815,2124,Login Page,200,OK,Thread Group 1-49,text,true,2375,70,70,2124
1430516651875,2085,Login Page,200,OK,Thread Group 1-46,text,true,2375,70,70,2084
1430516651912,2087,Login Page,200,OK,Thread Group 1-47,text,true,2375,70,70,2087
1430516651929,2129,Load random friend,200,OK,Thread Group 1-4,text,true,1832,70,70,2129
1430516651945,2149,Login Page,200,OK,Thread Group 1-53,text,true,2375,70,70,2149
1430516651961,2158,Login Page,200,OK,Thread Group 1-48,text,true,2375,70,70,2157
1430516651976,2158,Login Page,200,OK,Thread Group 1-51,text,true,2375,70,70,2158
1430516651980,2184,Login Page,200,OK,Thread Group 1-58,text,true,2375,70,70,2184
1430516652044,2156,Login Page,200,OK,Thread Group 1-52,text,true,2375,70,70,2155
1430516652061,2172,Load random friend,200,OK,Thread Group 1-7,text,true,1832,70,70,2172
1430516652104,2191,Login Page,200,OK,Thread Group 1-55,text,true,2375,70,70,2190
1430516647377,6941,Login POST,200,OK,Thread Group 1-10,text,true,47935,70,70,3850
1430516652145,2180,Login Page,200,OK,Thread Group 1-50,text,true,2375,70,70,2180
1430516652162,2217,Login Page,200,OK,Thread Group 1-60,text,true,2375,70,70,2217
1430516652450,1949,Load random friend,200,OK,Thread Group 1-5,text,true,1837,70,70,1949
1430516647567,6850,Login POST,200,OK,Thread Group 1-20,text,true,47894,70,70,4042
1430516652560,1886,Load random friend,200,OK,Thread Group 1-3,text,true,1830,70,70,1886
1430516652578,1878,Login Page,200,OK,Thread Group 1-54,text,true,2375,70,70,1878
1430516652624,1842,Login Page,200,OK,Thread Group 1-62,text,true,2375,70,70,1842
1430516652668,1864,Login Page,200,OK,Thread Group 1-61,text,true,2375,70,70,1863
1430516652644,1890,Load random friend,200,OK,Thread Group 1-66,text,true,1829,70,70,1890
1430516652693,1854,Login Page,200,OK,Thread Group 1-57,text,true,2375,70,70,1854
1430516647605,6959,Login POST,200,OK,Thread Group 1-14,text,true,47903,70,70,4038
1430516652758,1842,Login Page,200,OK,Thread Group 1-59,text,true,2375,70,70,1842
1430516652726,1880,Load random friend,200,OK,Thread Group 1-6,text,true,1829,70,70,1880
1430516652775,1845,Login Page,200,OK,Thread Group 1-65,text,true,2375,70,70,1845
1430516652845,1810,Load random friend,200,OK,Thread Group 1-9,text,true,1828,70,70,1810
1430516652943,1746,Login Page,200,OK,Thread Group 1-56,text,true,2375,70,70,1746
1430516652960,1788,Login Page,200,OK,Thread Group 1-64,text,true,2375,70,70,1788
1430516648221,6554,Login POST,200,OK,Thread Group 1-17,text,true,47929,70,70,3549
1430516653409,1408,Load random friend,200,OK,Thread Group 1-12,text,true,1820,70,70,1408
1430516653424,1404,Load random friend,200,OK,Thread Group 1-8,text,true,1820,70,70,1404
1430516653456,1375,Load random friend,200,OK,Thread Group 1-13,text,true,1827,70,70,1375
1430516653475,1366,Login Page,200,OK,Thread Group 1-69,text,true,2375,70,70,1366
1430516653525,1367,Login Page,200,OK,Thread Group 1-63,text,true,2375,70,70,1367
1430516653614,1284,Login Page,200,OK,Thread Group 1-68,text,true,2375,70,70,1284
1430516653643,1273,Login Page,200,OK,Thread Group 1-70,text,true,2375,70,70,1273
1430516653632,1287,Load random friend,200,OK,Thread Group 1-11,text,true,1829,70,70,1287
1430516653696,1253,Login Page,200,OK,Thread Group 1-67,text,true,2375,70,70,1253
1430516653807,1167,Load random friend,200,OK,Thread Group 1-2,text,true,1818,70,70,1167
1430516653861,1146,Login Page,200,OK,Thread Group 1-1,text,true,2375,70,70,1146
1430516654067,987,Login Page,200,OK,Thread Group 1-4,text,true,2375,70,70,987
1430516654243,875,Login Page,200,OK,Thread Group 1-7,text,true,2375,70,70,875
1430516654328,814,Load random friend,200,OK,Thread Group 1-10,text,true,1832,70,70,814
1430516654409,782,Login Page,200,OK,Thread Group 1-5,text,true,2375,70,70,782
1430516650460,4983,Login POST,200,OK,Thread Group 1-19,text,true,47728,70,70,2402
1430516654426,1046,Load random friend,200,OK,Thread Group 1-20,text,true,1830,70,70,1046
1430516654456,1050,Login Page,200,OK,Thread Group 1-3,text,true,2375,70,70,1050
1430516651555,4032,Login POST,200,OK,Thread Group 1-16,text,true,47891,70,70,2073
1430516654555,1071,Login Page,200,OK,Thread Group 1-66,text,true,2375,70,70,1071
1430516651732,3925,Login POST,200,OK,Thread Group 1-18,text,true,47897,70,70,2057
1430516654574,1111,Load random friend,200,OK,Thread Group 1-14,text,true,1841,70,70,1111
1430516652528,3353,Login POST,200,OK,Thread Group 1-15,text,true,47890,70,70,1896
1430516652485,3415,Login POST,200,OK,Thread Group 1-21,text,true,47801,70,70,1920
1430516654621,1309,Login Page,200,OK,Thread Group 1-6,text,true,2375,70,70,1309
1430516652711,3574,Login POST,200,OK,Thread Group 1-22,text,true,47887,70,70,1873
1430516652736,3569,Login POST,200,OK,Thread Group 1-25,text,true,47908,70,70,1839
1430516654664,1654,Login Page,200,OK,Thread Group 1-9,text,true,2375,70,70,1653
1430516652819,3576,Login POST,200,OK,Thread Group 1-23,text,true,48009,70,70,1798
1430516652907,3674,Login POST,200,OK,Thread Group 1-24,text,true,47882,70,70,1736
1430516652858,3755,Login POST,200,OK,Thread Group 1-32,text,true,48036,70,70,1788
1430516652870,4088,Login POST,200,OK,Thread Group 1-30,text,true,47770,70,70,1798
1430516652926,4055,Login POST,200,OK,Thread Group 1-34,text,true,47834,70,70,1759
1430516654785,2226,Load random friend,200,OK,Thread Group 1-17,text,true,1829,70,70,2226
1430516653010,4065,Login POST,200,OK,Thread Group 1-28,text,true,47817,70,70,1733
1430516654827,2259,Login Page,200,OK,Thread Group 1-12,text,true,2375,70,70,2259
1430516654838,2277,Login Page,200,OK,Thread Group 1-8,text,true,2375,70,70,2277
1430516654841,2306,Login Page,200,OK,Thread Group 1-13,text,true,2375,70,70,2306
1430516652980,4245,Login POST,200,OK,Thread Group 1-27,text,true,47696,70,70,1776
1430516653060,4222,Login POST,200,OK,Thread Group 1-29,text,true,47927,70,70,1720
1430516653036,4576,Login POST,200,OK,Thread Group 1-31,text,true,47899,70,70,1751
1430516653439,4201,Login POST,200,OK,Thread Group 1-43,text,true,47799,70,70,1356
1430516653491,4271,Login POST,200,OK,Thread Group 1-26,text,true,47865,70,70,1354
1430516653507,4380,Login POST,200,OK,Thread Group 1-37,text,true,47940,70,70,1346
1430516653544,4373,Login POST,200,OK,Thread Group 1-36,text,true,47871,70,70,1327
1430516653596,4673,Login POST,200,OK,Thread Group 1-41,text,true,47711,70,70,1275
1430516653544,4742,Login POST,200,OK,Thread Group 1-39,text,true,47947,70,70,1330
1430516654937,3365,Login Page,200,OK,Thread Group 1-11,text,true,2375,70,70,3365
1430516654984,3396,Login Page,200,OK,Thread Group 1-2,text,true,2375,70,70,3396
1430516653540,4858,Login POST,200,OK,Thread Group 1-33,text,true,47890,70,70,1340
1430516653674,4879,Login POST,200,OK,Thread Group 1-35,text,true,47804,70,70,1234
1430516653774,4841,Login POST,200,OK,Thread Group 1-42,text,true,47904,70,70,1160
1430516653715,5191,Login POST,200,OK,Thread Group 1-45,text,true,47963,70,70,1243
1430516653907,5077,Login POST,200,OK,Thread Group 1-40,text,true,47914,70,70,1079
1430516653827,5235,Login POST,200,OK,Thread Group 1-38,text,true,47903,70,70,1159
1430516653949,5277,Login POST,200,OK,Thread Group 1-49,text,true,47927,70,70,1054
1430516653922,5318,Login POST,200,OK,Thread Group 1-44,text,true,47915,70,70,1071
1430516654003,5554,Login POST,200,OK,Thread Group 1-46,text,true,47808,70,70,1002
1430516654009,5621,Login POST,200,OK,Thread Group 1-47,text,true,47910,70,70,1019
1430516654104,5614,Login POST,200,OK,Thread Group 1-53,text,true,47844,70,70,927
1430516654128,5716,Login POST,200,OK,Thread Group 1-48,text,true,47816,70,70,918
1430516654143,5730,Login POST,200,OK,Thread Group 1-51,text,true,47861,70,70,911
1430516654174,6085,Login POST,200,OK,Thread Group 1-58,text,true,47894,70,70,928
1430516654209,6059,Login POST,200,OK,Thread Group 1-52,text,true,47923,70,70,873
1430516655151,5144,Login Page,200,OK,Thread Group 1-10,text,true,2375,70,70,5144
1430516655453,4875,Load random friend,200,OK,Thread Group 1-19,text,true,1822,70,70,4874
1430516655481,4853,Login Page,200,OK,Thread Group 1-20,text,true,2375,70,70,4853
1430516654304,6171,Login POST,200,OK,Thread Group 1-55,text,true,47868,70,70,809
1430516654340,6222,Login POST,200,OK,Thread Group 1-50,text,true,47946,70,70,809
1430516655597,4997,Load random friend,200,OK,Thread Group 1-16,text,true,1828,70,70,4997
1430516654389,6283,Login POST,200,OK,Thread Group 1-60,text,true,47914,70,70,783
1430516655667,5041,Load random friend,200,OK,Thread Group 1-18,text,true,1831,70,70,5041
1430516654472,6609,Login POST,200,OK,Thread Group 1-54,text,true,47868,70,70,1033
1430516654489,6611,Login POST,200,OK,Thread Group 1-62,text,true,47901,70,70,1022
1430516655695,5429,Login Page,200,OK,Thread Group 1-14,text,true,2375,70,70,5428
1430516655891,5256,Load random friend,200,OK,Thread Group 1-15,text,true,1826,70,70,5256
1430516655910,5265,Load random friend,200,OK,Thread Group 1-21,text,true,1825,70,70,5265
1430516656296,4956,Load random friend,200,OK,Thread Group 1-22,text,true,1820,70,70,4956
1430516654541,6733,Login POST,200,OK,Thread Group 1-61,text,true,47833,70,70,1023
1430516656315,4987,Load random friend,200,OK,Thread Group 1-25,text,true,1823,70,70,4987
1430516656417,4929,Load random friend,200,OK,Thread Group 1-23,text,true,1824,70,70,4929
1430516656591,4814,Load random friend,200,OK,Thread Group 1-24,text,true,1830,70,70,4813
1430516654609,6849,Login POST,200,OK,Thread Group 1-59,text,true,47858,70,70,1080
1430516654559,6918,Login POST,200,OK,Thread Group 1-57,text,true,47879,70,70,1085
1430516656623,4882,Load random friend,200,OK,Thread Group 1-32,text,true,1829,70,70,4882
1430516656968,4549,Load random friend,200,OK,Thread Group 1-30,text,true,1833,70,70,4549
1430516656991,4538,Load random friend,200,OK,Thread Group 1-34,text,true,1844,70,70,4538
1430516657020,4535,Login Page,200,OK,Thread Group 1-17,text,true,2375,70,70,4535
1430516657085,4515,Load random friend,200,OK,Thread Group 1-28,text,true,1830,70,70,4515
1430516657235,4389,Load random friend,200,OK,Thread Group 1-27,text,true,1833,70,70,4389
1430516657292,4367,Load random friend,200,OK,Thread Group 1-29,text,true,1837,70,70,4367
1430516657622,4069,Load random friend,200,OK,Thread Group 1-31,text,true,1826,70,70,4069
1430516657650,4079,Load random friend,200,OK,Thread Group 1-43,text,true,1831,70,70,4079
1430516657772,3978,Load random friend,200,OK,Thread Group 1-26,text,true,1828,70,70,3978
1430516657897,3892,Load random friend,200,OK,Thread Group 1-37,text,true,1837,70,70,3892
1430516654630,7299,Login POST,200,OK,Thread Group 1-65,text,true,47980,70,70,1286
1430516654698,7344,Login POST,200,OK,Thread Group 1-56,text,true,47796,70,70,1700
1430516657927,4157,Load random friend,200,OK,Thread Group 1-36,text,true,1838,70,70,4157
1430516654757,7380,Login POST,200,OK,Thread Group 1-64,text,true,47861,70,70,1861
1430516658279,3903,Load random friend,200,OK,Thread Group 1-41,text,true,1836,70,70,3903
1430516658296,3911,Load random friend,200,OK,Thread Group 1-39,text,true,1834,70,70,3911
1430516654851,7425,Login POST,200,OK,Thread Group 1-69,text,true,47808,70,70,2407
1430516658429,3893,Load random friend,200,OK,Thread Group 1-33,text,true,1828,70,70,3893
1430516658563,3797,Load random friend,200,OK,Thread Group 1-35,text,true,1841,70,70,3797
1430516658626,3762,Load random friend,200,OK,Thread Group 1-42,text,true,1834,70,70,3762
1430516658916,3498,Load random friend,200,OK,Thread Group 1-45,text,true,1834,70,70,3498
1430516654901,7592,Login POST,200,OK,Thread Group 1-63,text,true,47874,70,70,3009
1430516658995,3530,Load random friend,200,OK,Thread Group 1-40,text,true,1839,70,70,3529
1430516659072,3490,Load random friend,200,OK,Thread Group 1-38,text,true,1837,70,70,3489
1430516659236,3359,Load random friend,200,OK,Thread Group 1-49,text,true,1847,70,70,3359
1430516659262,3402,Load random friend,200,OK,Thread Group 1-44,text,true,1841,70,70,3402
1430516654907,7769,Login POST,200,OK,Thread Group 1-68,text,true,47919,70,70,3004
1430516659567,3131,Load random friend,200,OK,Thread Group 1-46,text,true,1842,70,70,3131
1430516659640,3105,Load random friend,200,OK,Thread Group 1-47,text,true,1836,70,70,3105
1430516659728,3060,Load random friend,200,OK,Thread Group 1-53,text,true,1833,70,70,3060
1430516654925,7887,Login POST,200,OK,Thread Group 1-70,text,true,47995,70,70,3008
1430516659854,2990,Load random friend,200,OK,Thread Group 1-48,text,true,1835,70,70,2990
1430516659883,2988,Load random friend,200,OK,Thread Group 1-51,text,true,1826,70,70,2988
1430516660268,2632,Load random friend,200,OK,Thread Group 1-58,text,true,1837,70,70,2632
1430516660291,2644,Load random friend,200,OK,Thread Group 1-52,text,true,1848,70,70,2644
1430516654959,8065,Login POST,200,OK,Thread Group 1-67,text,true,47779,70,70,3365
1430516660338,2712,Login Page,200,OK,Thread Group 1-19,text,true,2375,70,70,2711
1430516660486,2598,Load random friend,200,OK,Thread Group 1-55,text,true,1839,70,70,2598
1430516655017,8179,Login POST,200,OK,Thread Group 1-1,text,true,47853,70,70,3973
1430516660573,2644,Load random friend,200,OK,Thread Group 1-50,text,true,1828,70,70,2644
1430516660604,2646,Login Page,200,OK,Thread Group 1-16,text,true,2375,70,70,2646
1430516655066,8287,Login POST,200,OK,Thread Group 1-4,text,true,47874,70,70,4534
1430516660683,2691,Load random friend,200,OK,Thread Group 1-60,text,true,1840,70,70,2691
1430516660718,2689,Login Page,200,OK,Thread Group 1-18,text,true,2375,70,70,2689
1430516661092,2350,Load random friend,200,OK,Thread Group 1-54,text,true,1820,70,70,2349
1430516661111,2395,Load random friend,200,OK,Thread Group 1-62,text,true,1829,70,70,2395
1430516655127,8390,Login POST,200,OK,Thread Group 1-7,text,true,47784,70,70,4734
1430516661157,2397,Login Page,200,OK,Thread Group 1-15,text,true,2375,70,70,2397
1430516661185,2381,Login Page,200,OK,Thread Group 1-21,text,true,2375,70,70,2381
1430516661262,2340,Login Page,200,OK,Thread Group 1-22,text,true,2375,70,70,2340
1430516661284,2368,Load random friend,200,OK,Thread Group 1-61,text,true,1828,70,70,2368
1430516655201,8495,Login POST,200,OK,Thread Group 1-5,text,true,47804,70,70,5092
1430516661311,2423,Login Page,200,OK,Thread Group 1-25,text,true,2375,70,70,2422
1430516661356,2399,Login Page,200,OK,Thread Group 1-23,text,true,2375,70,70,2399
1430516661422,2381,Login Page,200,OK,Thread Group 1-24,text,true,2375,70,70,2381
1430516655516,8310,Login POST,200,OK,Thread Group 1-3,text,true,47936,70,70,5023
1430516661469,2378,Load random friend,200,OK,Thread Group 1-59,text,true,1824,70,70,2378
1430516661487,2374,Load random friend,200,OK,Thread Group 1-57,text,true,1830,70,70,2374
1430516661515,2369,Login Page,200,OK,Thread Group 1-32,text,true,2375,70,70,2369
1430516661537,2355,Login Page,200,OK,Thread Group 1-30,text,true,2375,70,70,2355
1430516661555,2360,Login Page,200,OK,Thread Group 1-34,text,true,2375,70,70,2360
1430516655636,8390,Login POST,200,OK,Thread Group 1-66,text,true,47899,70,70,5011
1430516655939,8332,Login POST,200,OK,Thread Group 1-6,text,true,47912,70,70,5242
1430516661610,2693,Login Page,200,OK,Thread Group 1-28,text,true,2375,70,70,2693
1430516661634,2681,Login Page,200,OK,Thread Group 1-27,text,true,2375,70,70,2681
1430516661669,2706,Login Page,200,OK,Thread Group 1-29,text,true,2375,70,70,2706
1430516656335,8059,Login POST,200,OK,Thread Group 1-9,text,true,47896,70,70,4957
1430516661701,2708,Login Page,200,OK,Thread Group 1-31,text,true,2375,70,70,2708
1430516661738,2686,Login Page,200,OK,Thread Group 1-43,text,true,2375,70,70,2686
1430516661759,2673,Login Page,200,OK,Thread Group 1-26,text,true,2375,70,70,2673
1430516661798,2662,Login Page,200,OK,Thread Group 1-37,text,true,2375,70,70,2662
1430516661939,2550,Load random friend,200,OK,Thread Group 1-65,text,true,1841,70,70,2550
1430516662052,2442,Load random friend,200,OK,Thread Group 1-56,text,true,1830,70,70,2442
1430516662094,2424,Login Page,200,OK,Thread Group 1-36,text,true,2375,70,70,2424
1430516662147,2395,Load random friend,200,OK,Thread Group 1-64,text,true,1819,70,70,2395
1430516662191,2355,Login Page,200,OK,Thread Group 1-41,text,true,2375,70,70,2355
1430516662217,2378,Login Page,200,OK,Thread Group 1-39,text,true,2375,70,70,2378
